"use_type_path";"attribute_name";"value_name";"external_id"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TORPEDO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7617"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TORQUAY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7618"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TORRANO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7619"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TORRENTE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7620"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TORREON";"ter_attr_cultivo_197_variedad__especie__tipo_val_7621"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TORRY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7622"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TORUN";"ter_attr_cultivo_197_variedad__especie__tipo_val_7623"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TORYL";"ter_attr_cultivo_197_variedad__especie__tipo_val_7624"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOSAL";"ter_attr_cultivo_197_variedad__especie__tipo_val_7625"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOSCANA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7626"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOSMAR";"ter_attr_cultivo_197_variedad__especie__tipo_val_7627"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOTEM";"ter_attr_cultivo_197_variedad__especie__tipo_val_7628"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOTEM IMP RED";"ter_attr_cultivo_197_variedad__especie__tipo_val_7629"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOUCHE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7630"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOUGH BOY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7631"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOUPIE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7632"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOURANCE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7633"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOURING";"ter_attr_cultivo_197_variedad__especie__tipo_val_7634"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOURIST";"ter_attr_cultivo_197_variedad__especie__tipo_val_7635"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOURO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7636"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVALE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7637"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVENTO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7638"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI CALA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7639"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI CAN";"ter_attr_cultivo_197_variedad__especie__tipo_val_7640"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI EBANO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7641"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI FANTASY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7642"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI GREEN";"ter_attr_cultivo_197_variedad__especie__tipo_val_7643"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI KING";"ter_attr_cultivo_197_variedad__especie__tipo_val_7644"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI RED";"ter_attr_cultivo_197_variedad__especie__tipo_val_7645"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI ROCA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7646"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI ROSALIA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7647"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI SACRO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7648"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI SOL";"ter_attr_cultivo_197_variedad__especie__tipo_val_7649"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI STAR";"ter_attr_cultivo_197_variedad__especie__tipo_val_7650"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI SUBLIME";"ter_attr_cultivo_197_variedad__especie__tipo_val_7651"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI TESORO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7652"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI TOTAL";"ter_attr_cultivo_197_variedad__especie__tipo_val_7653"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOVI VANE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7654"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOWNSVILLE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7655"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TOYOTO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7656"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TP 120";"ter_attr_cultivo_197_variedad__especie__tipo_val_7657"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TP 20";"ter_attr_cultivo_197_variedad__especie__tipo_val_7658"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TP 24";"ter_attr_cultivo_197_variedad__especie__tipo_val_7659"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TP 25";"ter_attr_cultivo_197_variedad__especie__tipo_val_7660"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TP 284";"ter_attr_cultivo_197_variedad__especie__tipo_val_7661"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TP 333";"ter_attr_cultivo_197_variedad__especie__tipo_val_7662"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TP 9";"ter_attr_cultivo_197_variedad__especie__tipo_val_7663"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TPFY430048";"ter_attr_cultivo_197_variedad__especie__tipo_val_7664"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRABUCO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7665"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRACIE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7666"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRACKS";"ter_attr_cultivo_197_variedad__especie__tipo_val_7667"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRADICIA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7668"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRADIRO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7669"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRADITION";"ter_attr_cultivo_197_variedad__especie__tipo_val_7670"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRAJAN";"ter_attr_cultivo_197_variedad__especie__tipo_val_7671"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRALLA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7672"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRAMBELLINO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7673"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRANSFERO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7674"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRANSIT";"ter_attr_cultivo_197_variedad__especie__tipo_val_7675"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRANSPARENT";"ter_attr_cultivo_197_variedad__especie__tipo_val_7676"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRAPEZICA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7677"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRAPEZICA TMV";"ter_attr_cultivo_197_variedad__especie__tipo_val_7678"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRAPEZITSA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7679"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRAPIO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7680"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TREASURY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7681"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TREBIAN";"ter_attr_cultivo_197_variedad__especie__tipo_val_7682"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TREBOL";"ter_attr_cultivo_197_variedad__especie__tipo_val_7683"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TREBUS";"ter_attr_cultivo_197_variedad__especie__tipo_val_7684"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TREDICY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7685"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TREMENDITY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7686"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TREMOLO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7687"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TREND";"ter_attr_cultivo_197_variedad__especie__tipo_val_7688"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRENDY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7689"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRES CANTOS";"ter_attr_cultivo_197_variedad__especie__tipo_val_7690"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRESCO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7691"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRESETTO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7692"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRESOR";"ter_attr_cultivo_197_variedad__especie__tipo_val_7693"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRESURE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7694"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TREVINE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7695"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TREVIS";"ter_attr_cultivo_197_variedad__especie__tipo_val_7696"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TREVY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7697"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIANA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7698"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIATLON";"ter_attr_cultivo_197_variedad__especie__tipo_val_7699"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIBECA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7700"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIBUTES";"ter_attr_cultivo_197_variedad__especie__tipo_val_7701"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRICIA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7702"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIDENT";"ter_attr_cultivo_197_variedad__especie__tipo_val_7703"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIFILIA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7704"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRILLY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7705"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRILOGY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7706"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIMOSO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7707"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRINAXIO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7708"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRINIDAD";"ter_attr_cultivo_197_variedad__especie__tipo_val_7709"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRINITY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7710"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7711"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIOSET";"ter_attr_cultivo_197_variedad__especie__tipo_val_7712"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIPLE CROP";"ter_attr_cultivo_197_variedad__especie__tipo_val_7713"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIPLE RED";"ter_attr_cultivo_197_variedad__especie__tipo_val_7714"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIPODE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7715"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRISTAR";"ter_attr_cultivo_197_variedad__especie__tipo_val_7716"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRITON";"ter_attr_cultivo_197_variedad__especie__tipo_val_7717"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRITONEX";"ter_attr_cultivo_197_variedad__especie__tipo_val_7718"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIUNFO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7719"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIVET";"ter_attr_cultivo_197_variedad__especie__tipo_val_7720"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRIXI";"ter_attr_cultivo_197_variedad__especie__tipo_val_7721"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROFEO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7722"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROIKA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7723"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRONEDA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7724"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRONERO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7725"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRONUS";"ter_attr_cultivo_197_variedad__especie__tipo_val_7726"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROPIC";"ter_attr_cultivo_197_variedad__especie__tipo_val_7727"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROPICAL";"ter_attr_cultivo_197_variedad__especie__tipo_val_7728"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROPICAL GEM";"ter_attr_cultivo_197_variedad__especie__tipo_val_7729"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROPICAL QUEEN";"ter_attr_cultivo_197_variedad__especie__tipo_val_7730"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROPICALSUN";"ter_attr_cultivo_197_variedad__especie__tipo_val_7731"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROPINEMA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7732"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROPINNEMA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7733"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROVANZO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7734"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROVATORE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7735"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7736"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TROYAN";"ter_attr_cultivo_197_variedad__especie__tipo_val_7737"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRUDIE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7738"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRUJILLO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7739"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRULLINO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7740"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRUST";"ter_attr_cultivo_197_variedad__especie__tipo_val_7741"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRUVA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7742"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRUVATURA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7743"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TRÉSOR";"ter_attr_cultivo_197_variedad__especie__tipo_val_7744"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS TOLIMA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7745"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS1001";"ter_attr_cultivo_197_variedad__especie__tipo_val_7746"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS217";"ter_attr_cultivo_197_variedad__especie__tipo_val_7747"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS246";"ter_attr_cultivo_197_variedad__especie__tipo_val_7748"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS2608";"ter_attr_cultivo_197_variedad__especie__tipo_val_7749"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS29";"ter_attr_cultivo_197_variedad__especie__tipo_val_7750"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS31";"ter_attr_cultivo_197_variedad__especie__tipo_val_7751"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS32";"ter_attr_cultivo_197_variedad__especie__tipo_val_7752"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS463";"ter_attr_cultivo_197_variedad__especie__tipo_val_7753"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS500";"ter_attr_cultivo_197_variedad__especie__tipo_val_7754"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS501";"ter_attr_cultivo_197_variedad__especie__tipo_val_7755"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS503";"ter_attr_cultivo_197_variedad__especie__tipo_val_7756"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS514";"ter_attr_cultivo_197_variedad__especie__tipo_val_7757"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TS515";"ter_attr_cultivo_197_variedad__especie__tipo_val_7758"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TSARINE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7759"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TSCHERNIJ PRINZ";"ter_attr_cultivo_197_variedad__especie__tipo_val_7760"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TSDO475015";"ter_attr_cultivo_197_variedad__especie__tipo_val_7761"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TSUNAMI";"ter_attr_cultivo_197_variedad__especie__tipo_val_7762"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TSX101";"ter_attr_cultivo_197_variedad__especie__tipo_val_7763"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TSX103";"ter_attr_cultivo_197_variedad__especie__tipo_val_7764"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TSX104";"ter_attr_cultivo_197_variedad__especie__tipo_val_7765"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TT 144";"ter_attr_cultivo_197_variedad__especie__tipo_val_7766"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TT 274";"ter_attr_cultivo_197_variedad__especie__tipo_val_7767"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TT 403";"ter_attr_cultivo_197_variedad__especie__tipo_val_7768"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TT 406";"ter_attr_cultivo_197_variedad__especie__tipo_val_7769"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TT 568";"ter_attr_cultivo_197_variedad__especie__tipo_val_7770"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TT 576";"ter_attr_cultivo_197_variedad__especie__tipo_val_7771"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TT 581";"ter_attr_cultivo_197_variedad__especie__tipo_val_7772"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TT 705";"ter_attr_cultivo_197_variedad__especie__tipo_val_7773"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TT 721";"ter_attr_cultivo_197_variedad__especie__tipo_val_7774"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TT 722";"ter_attr_cultivo_197_variedad__especie__tipo_val_7775"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TT 768";"ter_attr_cultivo_197_variedad__especie__tipo_val_7776"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TTFS520055";"ter_attr_cultivo_197_variedad__especie__tipo_val_7777"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUCANO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7778"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUCSON";"ter_attr_cultivo_197_variedad__especie__tipo_val_7779"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUDOR";"ter_attr_cultivo_197_variedad__especie__tipo_val_7780"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUENTY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7781"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUKAN";"ter_attr_cultivo_197_variedad__especie__tipo_val_7782"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TULARE";"ter_attr_cultivo_197_variedad__especie__tipo_val_7783"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUMATICA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7784"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUMATL";"ter_attr_cultivo_197_variedad__especie__tipo_val_7785"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUMBLING TIGRESS";"ter_attr_cultivo_197_variedad__especie__tipo_val_7786"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUMBLING TOM RED";"ter_attr_cultivo_197_variedad__especie__tipo_val_7787"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUMBLING TOM YELLOW";"ter_attr_cultivo_197_variedad__especie__tipo_val_7788"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUNDRA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7789"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUONO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7790"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TURALIA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7791"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TURBO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7792"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TURBOSTAR";"ter_attr_cultivo_197_variedad__especie__tipo_val_7793"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TURCAL";"ter_attr_cultivo_197_variedad__especie__tipo_val_7794"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TURGAY";"ter_attr_cultivo_197_variedad__especie__tipo_val_7795"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TURIN";"ter_attr_cultivo_197_variedad__especie__tipo_val_7796"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TURLOCK";"ter_attr_cultivo_197_variedad__especie__tipo_val_7797"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TURNER";"ter_attr_cultivo_197_variedad__especie__tipo_val_7798"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TURRIA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7799"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TURRIALBA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7800"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUSCO";"ter_attr_cultivo_197_variedad__especie__tipo_val_7801"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUTTI";"ter_attr_cultivo_197_variedad__especie__tipo_val_7802"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TUTTI FRUTTI";"ter_attr_cultivo_197_variedad__especie__tipo_val_7803"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TWARGA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7804"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TWEET";"ter_attr_cultivo_197_variedad__especie__tipo_val_7805"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TWILA";"ter_attr_cultivo_197_variedad__especie__tipo_val_7806"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TWIN";"ter_attr_cultivo_197_variedad__especie__tipo_val_7807"
"Farming/Vegetables/TOMATE";"Variedad/ Especie/ Tipo";"TWIST";"ter_attr_cultivo_197_variedad__especie__tipo_val_7808"
